user_id,page,happened_at
189527,rooms.lesson.rev.step.content,2017-03-01 19:43
238319,rooms.test-showcase,2017-03-01 16:43
52523,rooms.view.step.content,2017-03-01 19:37
203690,rooms.lesson.rev.step.content,2017-03-01 14:52
151200,rooms.lesson.rev.step.content,2017-03-01 18:08
131988,rooms.student-showcase,2017-03-01 16:45
96870,rooms.test-showcase,2017-03-01 15:51
167412,rooms.lesson.rev.step.content,2017-03-01 14:43
76471,rooms.test.step,2017-03-01 18:09
78175,rooms.view.step.content,2017-03-01 19:01
223731,rooms.view.step.content,2017-03-01 17:07
169013,rooms.view.step.content,2017-03-01 14:58
209395,rooms.student-showcase,2017-03-01 14:02
49553,rooms.lesson.rev.step.content,2017-03-01 08:03
83384,rooms.test.step,2017-03-01 13:49
34021,rooms.view.step.content,2017-03-01 07:09
31522,rooms.view.step.content,2017-03-01 16:09
79990,rooms.view.step.content,2017-03-01 12:37
187248,rooms.view.step.content,2017-03-01 09:02
144032,rooms.student-showcase,2017-03-01 12:03
128996,rooms.lesson.rev.step.content,2017-03-01 17:16
118124,rooms.student-showcase,2017-03-01 09:00
171358,rooms.view.step.content,2017-03-01 17:15
54828,rooms.lesson.rev.step.content,2017-03-01 18:39
45444,rooms.view.step.content,2017-03-01 20:47
64439,rooms.view.step.content,2017-03-01 16:48
210396,rooms.lesson.rev.step.content,2017-03-01 18:35
169013,rooms.view.step.content,2017-03-01 14:58
72057,rooms.view.step.content,2017-03-01 20:14
168671,rooms.lesson.rev.step.content,2017-03-01 07:52
80814,rooms.view.step.content,2017-03-01 06:52
148235,rooms.test-showcase,2017-03-01 15:36
125020,rooms.view.step.content,2017-03-01 05:04
84901,rooms.view.step.content,2017-03-01 20:08
144427,rooms.view.step.content,2017-03-01 15:50
232697,rooms.view.step.content,2017-03-01 08:54
142352,rooms.lesson.rev.step.content,2017-03-01 09:27
198659,rooms.view.step.content,2017-03-01 06:20
91427,rooms.view.step.content,2017-03-01 15:35
78973,rooms.lesson.rev.step.content,2017-03-01 12:01
153044,rooms.view.step.content,2017-03-01 14:07
120615,rooms.lesson.rev.step.content,2017-03-01 08:54
82707,rooms.view.step.content,2017-03-01 12:05
125020,rooms.view.step.content,2017-03-01 01:20
44143,rooms.homework-showcase,2017-03-01 16:04
199983,rooms.lesson.rev.step.content,2017-03-01 04:41
83384,rooms.lesson.rev.step.content,2017-03-01 19:37
95504,rooms.student-showcase,2017-03-01 12:51
183699,rooms.lesson.rev.step.content,2017-03-01 09:48
94197,rooms.view.step.content,2017-03-01 14:41
41354,rooms.view.step.content,2017-03-01 13:46
100620,rooms.view.step.content,2017-03-01 07:59
86736,rooms.homework-showcase,2017-03-01 16:33
12484,rooms.lesson.rev.step.content,2017-03-01 16:24
15523,rooms.lesson.rev.step.content,2017-03-01 13:50
172096,rooms.view.step.content,2017-03-01 07:04
13461,rooms.view.step.content,2017-03-01 11:30
86931,words.vocabulary,2017-03-01 18:26
62916,rooms.homework-showcase,2017-03-01 15:32
111263,rooms.view.step.content,2017-03-01 07:06
182860,rooms.lesson.rev.step.content,2017-03-01 10:55
225132,rooms.student-showcase,2017-03-01 19:45
172180,rooms.lesson.rev.step.content,2017-03-01 19:55
179233,rooms.view.step.content,2017-03-01 09:21
146011,rooms.view.step.content,2017-03-01 07:33
125264,rooms.view.step.content,2017-03-01 09:16
152618,rooms.view.step.grammar,2017-03-01 17:24
179661,rooms.view.step.content,2017-03-01 10:39
34650,rooms.student-showcase,2017-03-01 20:27
91655,rooms.homework-showcase,2017-03-01 11:52
123277,rooms.view.step.content,2017-03-01 19:43
198613,rooms.view.step.content,2017-03-01 17:41
76463,rooms.view.step.content,2017-03-01 14:31
217644,rooms.view.step.content,2017-03-01 17:46
54201,rooms.view.step.content,2017-03-01 20:17
89363,rooms.view.step.content,2017-03-01 13:20
91427,rooms.lesson.rev.step.content,2017-03-01 16:17
153565,rooms.homework-showcase,2017-03-01 13:01
153557,rooms.homework-showcase,2017-03-01 23:55
118021,rooms.view.step.content,2017-03-01 08:45
226970,rooms.lesson.rev.step.content,2017-03-01 08:43
233086,rooms.view.step.content,2017-03-01 10:19
44762,rooms.test-showcase,2017-03-01 11:10
212857,rooms.lesson.rev.step.content,2017-03-01 17:22
125020,rooms.homework-showcase,2017-03-01 17:02
53630,rooms.view.step.content,2017-03-01 07:40
180743,rooms.homework-showcase,2017-03-01 15:28
23015,rooms.view.step.content,2017-03-01 07:33
120615,rooms.lesson.rev.step.content,2017-03-01 08:13
125020,rooms.view.step.content,2017-03-01 12:37
204255,rooms.view.step.grammar,2017-03-01 13:49
118021,rooms.view.step.content,2017-03-01 08:31
72036,rooms.lesson.rev.step.content,2017-03-01 17:37
202892,rooms.view.step.content,2017-03-01 15:00
32497,rooms.student-showcase,2017-03-01 07:51
172207,rooms.test.step,2017-03-01 16:46
133848,rooms.lesson.rev.step.content,2017-03-01 07:37
58529,rooms.view.step.content,2017-03-01 15:25
99079,rooms.homework-showcase,2017-03-01 12:08
27876,rooms.view.step.content,2017-03-01 17:41
231603,rooms.view.step.content,2017-03-01 08:14
55771,rooms.view.step.content,2017-03-01 14:20
152708,rooms.view.step.content,2017-03-01 21:23
184303,rooms.lesson.rev.step.content,2017-03-01 10:38
51597,rooms.homework-showcase,2017-03-01 14:51
236716,rooms.lesson.rev.step.content,2017-03-01 12:15
209204,rooms.view.step.content,2017-03-01 19:14
206989,rooms.view.step.content,2017-03-01 19:07
112087,rooms.lesson.rev.step.content,2017-03-01 16:12
78973,rooms.lesson.rev.step.content,2017-03-01 12:23
78442,rooms.test.step,2017-03-01 08:31
131384,rooms.view.step.content,2017-03-01 12:33
5920,rooms.lesson.rev.step.content,2017-03-01 18:27
218469,words.vocabulary,2017-03-01 18:14
147956,rooms.view.step.content,2017-03-01 13:24
44198,rooms.view.step.content,2017-03-01 10:04
136801,rooms.view.step.content,2017-03-01 11:48
197025,rooms.lesson.rev.step.content,2017-03-01 17:24
162324,rooms.lesson.rev.step.content,2017-03-01 15:37
125020,rooms.student-showcase,2017-03-01 08:57
21897,rooms.lesson.rev.step.content,2017-03-01 18:29
231271,rooms.homework-showcase,2017-03-01 16:09
31849,rooms.view.step.content,2017-03-01 21:11
42243,rooms.view.step.content,2017-03-01 17:35
46284,rooms.view.step.content,2017-03-01 20:07
35069,rooms.lesson.rev.step.content,2017-03-01 05:46
139324,rooms.lesson.rev.step.content,2017-03-01 15:46
229574,rooms.lesson.rev.step.content,2017-03-01 14:16
212071,rooms.homework-showcase,2017-03-01 13:09
203133,rooms.lesson.rev.step.content,2017-03-01 14:34
155331,rooms.lesson.rev.step.content,2017-03-01 19:41
179661,rooms.homework-showcase,2017-03-01 10:38
167790,rooms.lesson.rev.step.content,2017-03-01 16:17
212651,rooms.student-showcase,2017-03-01 15:57
158448,rooms.lesson.rev.step.content,2017-03-01 17:46
44013,rooms.homework-showcase,2017-03-01 21:53
234763,rooms.view.step.content,2017-03-01 19:56
217644,rooms.lesson.rev.step.content,2017-03-01 18:37
203693,rooms.view.step.content,2017-03-01 16:18
19031,rooms.view.step.content,2017-03-01 19:52
79561,rooms.view.step.content,2017-03-01 10:22
71875,rooms.view.step.content,2017-03-01 14:29
36191,rooms.view.step.content,2017-03-01 13:19
200035,rooms.view.step.content,2017-03-01 21:05
43501,rooms.view.step.content,2017-03-01 12:09
131561,rooms.view.step.content,2017-03-01 17:23
135686,rooms.lesson.rev.step.content,2017-03-01 08:26
142343,rooms.student-showcase,2017-03-01 18:10
194593,rooms.lesson.rev.step.content,2017-03-01 08:17
65265,rooms.lesson.rev.step.content,2017-03-01 14:18
196988,rooms.view.step.content,2017-03-01 18:03
177428,rooms.lesson.rev.step.content,2017-03-01 15:35
99494,rooms.student-showcase,2017-03-01 05:50
198613,rooms.view.step.content,2017-03-01 17:22
216961,rooms.view.step.content,2017-03-01 14:41
173011,rooms.student-showcase,2017-03-01 17:04
43627,rooms.view.step.content,2017-03-01 18:25
235328,rooms.student-showcase,2017-03-01 13:59
14616,rooms.lesson.rev.step.content,2017-03-01 18:43
40434,rooms.view.step.content,2017-03-01 17:48
151099,rooms.view.step.content,2017-03-01 10:00
110231,rooms.student-showcase,2017-03-01 19:07
19528,rooms.view.step.content,2017-03-01 18:38
131988,rooms.view.step.content,2017-03-01 16:43
135257,rooms.lesson.rev.step.content,2017-03-01 10:36
92217,rooms.view.step.content,2017-03-01 06:10
52269,rooms.lesson.rev.step.content,2017-03-01 08:03
117975,rooms.view.step.content,2017-03-01 17:34
212891,rooms.homework-showcase,2017-03-01 15:43
187286,rooms.view.step.content,2017-03-01 13:11
125400,rooms.homework-showcase,2017-03-01 08:20
60914,rooms.homework-showcase,2017-03-01 20:48
14798,rooms.lesson.rev.step.content,2017-03-01 17:01
170861,rooms.view.step.content,2017-03-01 05:44
168970,rooms.view.step.content,2017-03-01 14:21
36147,rooms.view.step.content,2017-03-01 16:39
34253,rooms.lesson.rev.step.content,2017-03-01 12:27
30701,rooms.lesson.rev.step.content,2017-03-01 18:00
63117,rooms.view.step.content,2017-03-01 19:07
43627,rooms.test-showcase,2017-03-01 18:30
196027,rooms.lesson.rev.step.content,2017-03-01 08:23
191957,rooms.lesson.rev.step.content,2017-03-01 07:24
39577,rooms.lesson.rev.step.content,2017-03-01 10:30
45102,rooms.student-showcase,2017-03-01 09:11
131457,rooms.view.step.content,2017-03-01 19:31
46436,rooms.view.step.content,2017-03-01 14:36
231609,rooms.view.step.content,2017-03-01 13:29
132420,rooms.homework-showcase,2017-03-01 14:40
211945,rooms.homework-showcase,2017-03-01 18:11
202752,rooms.homework-showcase,2017-03-01 17:57
231465,rooms.student-showcase,2017-03-01 17:13
53914,rooms.view.step.content,2017-03-01 17:54
46436,rooms.lesson.rev.step.content,2017-03-01 16:48
173572,rooms.lesson.rev.step.content,2017-03-01 08:51
131384,rooms.lesson.rev.step.content,2017-03-01 16:26
137970,rooms.view.step.content,2017-03-01 13:00
195987,rooms.view.step.content,2017-03-01 19:53
21205,rooms.view.step.content,2017-03-01 05:39
65002,rooms.student-showcase,2017-03-01 13:54
78973,rooms.homework-showcase,2017-03-01 06:14
88921,rooms.lesson.rev.step.content,2017-03-01 07:34
170150,rooms.lesson.rev.step.content,2017-03-01 19:47
235871,rooms.homework-showcase,2017-03-01 18:13
117399,rooms.student-showcase,2017-03-01 17:30
107610,rooms.homework-showcase,2017-03-01 09:41
168693,rooms.lesson.rev.step.content,2017-03-01 16:04
211454,rooms.view.step.content,2017-03-01 05:12
47113,rooms.view.step.content,2017-03-01 09:22
144333,rooms.lesson.rev.step.content,2017-03-01 19:23
168881,rooms.view.step.content,2017-03-01 17:40
227287,rooms.view.step.content,2017-03-01 10:59
166197,rooms.lesson.rev.step.content,2017-03-01 19:29
65265,rooms.lesson.rev.step.content,2017-03-01 14:38
114026,rooms.homework-showcase,2017-03-01 20:20
237609,rooms.lesson.rev.step.content,2017-03-01 15:12
155899,rooms.view.step.content,2017-03-01 20:10
223977,rooms.student-showcase,2017-03-01 03:57
211168,rooms.student-showcase,2017-03-01 17:03
79879,rooms.test.step,2017-03-01 19:11
125020,rooms.homework-showcase,2017-03-01 09:03
204331,notes,2017-03-01 17:55
153560,rooms.view.step.content,2017-03-01 12:33
234079,rooms.view.step.content,2017-03-01 20:36
47397,rooms.lesson.rev.step.content,2017-03-01 20:51
208347,rooms.view.step.content,2017-03-01 12:06
72871,rooms.lesson.rev.step.content,2017-03-01 20:39
203693,rooms.homework-showcase,2017-03-01 14:56
188822,rooms.student-showcase,2017-03-01 18:49
37602,rooms.view.step.content,2017-03-01 06:40
199328,rooms.view.step.content,2017-03-01 19:38
207470,rooms.view.step.content,2017-03-01 12:03
47113,rooms.lesson.rev.step.content,2017-03-01 10:36
63741,rooms.view.step.content,2017-03-01 07:51
111480,rooms.student-showcase,2017-03-01 04:58
51182,rooms.lesson.rev.step.content,2017-03-01 17:06
125020,rooms.homework-showcase,2017-03-01 18:39
85952,rooms.view.step.content,2017-03-01 19:58
207868,rooms.view.step.content,2017-03-01 10:12
75846,rooms.view.step.content,2017-03-01 19:30
13461,rooms.view.step.content,2017-03-01 13:47
187286,rooms.lesson.rev.step.content,2017-03-01 10:52
142343,rooms.lesson.rev.step.content,2017-03-01 18:29
202987,rooms.lesson.rev.step.content,2017-03-01 16:03
219348,rooms.homework-showcase,2017-03-01 04:19
217825,rooms.view.step.content,2017-03-01 08:45
30400,rooms.view.step.content,2017-03-01 16:44
196988,rooms.view.step.content,2017-03-01 18:24
39393,rooms.view.step.content,2017-03-01 20:39
48944,rooms.view.step.content,2017-03-01 15:13
236565,rooms.lesson.rev.step.content,2017-03-01 07:28
216542,rooms.view.step.content,2017-03-01 16:55
80531,rooms.lesson.rev.step.content,2017-03-01 08:47
212208,rooms.lesson.rev.step.content,2017-03-01 13:23
129013,rooms.view.step.content,2017-03-01 12:43
45834,rooms.lesson.rev.step.content,2017-03-01 18:22
117221,rooms.view.step.content,2017-03-01 17:14
160280,rooms.view.step.grammar,2017-03-01 13:24
207371,rooms.view.step.content,2017-03-01 21:28
125020,rooms.view.step.content,2017-03-01 17:04
57711,rooms.view.step.content,2017-03-01 18:42
106830,rooms.view.step.content,2017-03-01 18:38
158637,rooms.lesson.rev.step.content,2017-03-01 06:02
44484,rooms.view.step.content,2017-03-01 17:19
141817,rooms.view.step.content,2017-03-01 15:47
67086,rooms.homework-showcase,2017-03-01 12:35
199137,rooms.view.step.grammar,2017-03-01 13:39
172228,rooms.view.step.content,2017-03-01 13:00
3596,rooms.view.step.content,2017-03-01 15:43
69077,rooms.lesson.rev.step.content,2017-03-01 16:52
22073,rooms.student-showcase,2017-03-01 20:02
204255,rooms.view.step.grammar,2017-03-01 13:47
23015,rooms.view.step.content,2017-03-01 07:50
187920,rooms.lesson.rev.step.content,2017-03-01 07:12
93061,rooms.view.step.content,2017-03-01 14:47
211454,rooms.lesson.rev.step.content,2017-03-01 06:39
171747,rooms.lesson.rev.step.content,2017-03-01 17:23
45986,rooms.lesson.rev.step.content,2017-03-01 05:23
67373,rooms.view.step.content,2017-03-01 18:02
32960,rooms.lesson.rev.step.grammar,2017-03-01 05:26
208347,rooms.view.step.content,2017-03-01 12:04
52536,rooms.lesson.rev.step.content,2017-03-01 18:54
39912,rooms.view.step.content,2017-03-01 22:09
180743,rooms.test-showcase,2017-03-01 15:28
151099,rooms.view.step.content,2017-03-01 09:55
236483,rooms.lesson.rev.step.content,2017-03-01 19:22
149549,rooms.lesson.rev.step.content,2017-03-01 16:39
39748,download-apps,2017-03-01 22:32
101830,rooms.view.step.content,2017-03-01 02:57
40414,rooms.view.step.content,2017-03-01 17:04
22624,rooms.lesson.rev.step.content,2017-03-01 15:59
91375,rooms.view.step.content,2017-03-01 16:23
64662,rooms.test.step,2017-03-01 16:08
217438,rooms.view.step.content,2017-03-01 15:44
225007,rooms.homework-showcase,2017-03-01 18:35
41066,rooms.view.step.content,2017-03-01 13:34
223630,rooms.view.step.content,2017-03-01 16:13
216813,rooms.student-showcase,2017-03-01 08:05
207470,rooms.view.step.content,2017-03-01 13:34
116313,rooms.lesson.rev.step.content,2017-03-01 07:35
36371,rooms.homework-showcase,2017-03-01 17:29
128465,rooms.view.step.content,2017-03-01 19:30
167640,rooms.lesson.rev.step.content,2017-03-01 17:47
136043,rooms.student-showcase,2017-03-01 17:57
96968,rooms.view.step.content,2017-03-01 09:52
217438,rooms.view.step.content,2017-03-01 15:44
146559,rooms.lesson.rev.step.content,2017-03-01 07:00
208614,notes,2017-03-01 09:04
78307,rooms.lesson.rev.step.content,2017-03-01 13:06
125020,rooms.view.step.content,2017-03-01 01:17
230775,rooms.lesson.rev.step.content,2017-03-01 17:34
217803,rooms.lesson.rev.step.content,2017-03-01 05:59
183503,rooms.view.step.content,2017-03-01 05:48
89532,rooms.lesson.rev.step.content,2017-03-01 17:50
116474,rooms.view.step.content,2017-03-01 19:57
220027,rooms.homework-showcase,2017-03-01 08:28
62916,rooms.view.step.content,2017-03-01 14:56
179661,rooms.view.step.content,2017-03-01 11:01
232928,words.vocabulary,2017-03-01 15:05
78442,rooms.view.step.content,2017-03-01 08:20
216231,rooms.student-showcase,2017-03-01 08:11
144673,rooms.homework-showcase,2017-03-01 11:14
88921,rooms.lesson.rev.step.content,2017-03-01 07:53
13814,rooms.lesson.rev.step.content,2017-03-01 11:01
151395,rooms.student-showcase,2017-03-01 11:09
210337,rooms.homework-showcase,2017-03-01 17:59
39000,rooms.student-showcase,2017-03-01 18:27
169626,rooms.view.step.content,2017-03-01 17:22
71875,rooms.view.step.content,2017-03-01 12:13
135025,rooms.view.step.content,2017-03-01 12:06
11668,rooms.homework-showcase,2017-03-01 12:49
39805,rooms.view.step.content,2017-03-01 15:13
71046,rooms.view.step.content,2017-03-01 18:56
35711,rooms.view.step.content,2017-03-01 16:40
112087,rooms.view.step.content,2017-03-01 20:20
50889,rooms.lesson.rev.step.content,2017-03-01 11:45
60074,rooms.view.step.content,2017-03-01 12:58
42187,rooms.view.step.content,2017-03-01 06:01
171398,rooms.view.step.content,2017-03-01 20:31
152838,rooms.view.step.content,2017-03-01 05:01
219099,rooms.test.step,2017-03-01 19:01
106830,rooms.view.step.content,2017-03-01 18:37
65370,rooms.view.step.content,2017-03-01 20:17
172228,rooms.view.step.content,2017-03-01 14:28
169408,rooms.student-showcase,2017-03-01 14:50
198128,rooms.test.step,2017-03-01 19:30
155059,rooms.view.step.content,2017-03-01 07:36
56693,rooms.lesson.rev.step.content,2017-03-01 13:48
125020,rooms.homework-showcase,2017-03-01 19:34
149587,rooms.view.step.content,2017-03-01 19:19
168816,rooms.homework-showcase,2017-03-01 22:26
218469,video.test,2017-03-01 18:15
21897,rooms.view.step.content,2017-03-01 17:42
32660,rooms.lesson.rev.step.content,2017-03-01 04:16
33628,rooms.view.step.content,2017-03-01 12:02
129120,rooms.view.step.content,2017-03-01 20:56
50889,rooms.view.step.content,2017-03-01 10:37
112258,rooms.lesson.rev.step.content,2017-03-01 08:05
223630,rooms.homework-showcase,2017-03-01 17:13
167412,rooms.test-showcase,2017-03-01 12:46
55109,rooms.lesson.rev.step.content,2017-03-01 05:13
192245,rooms.test.step,2017-03-01 18:39
3596,rooms.view.step.content,2017-03-01 15:43
141817,rooms.homework-showcase,2017-03-01 15:46
164771,rooms.lesson.rev.step.content,2017-03-01 17:31
110231,rooms.view.step.content,2017-03-01 20:03
150032,rooms.view.step.content,2017-03-01 18:35
237900,rooms.homework-showcase,2017-03-01 17:55
117789,rooms.homework-showcase,2017-03-01 18:23
89208,rooms.lesson.rev.step.content,2017-03-01 13:51
230664,rooms.student-showcase,2017-03-01 12:36
234763,rooms.view.step.content,2017-03-01 19:58
238956,rooms.homework-showcase,2017-03-01 15:37
172180,rooms.view.step.content,2017-03-01 21:10
113827,rooms.homework-showcase,2017-03-01 18:39
54868,rooms.lesson.rev.step.content,2017-03-01 04:16
118021,rooms.view.step.content,2017-03-01 07:22
172228,rooms.view.step.content,2017-03-01 14:52
39773,rooms.view.step.content,2017-03-01 20:44
76659,rooms.lesson.rev.step.content,2017-03-01 10:39
136024,rooms.view.step.content,2017-03-01 22:05
86334,rooms.view.step.content,2017-03-01 05:33
189741,rooms.view.step.content,2017-03-01 15:16
129415,rooms.view.step.content,2017-03-01 20:28
109981,rooms.lesson.rev.step.content,2017-03-01 07:07
107383,rooms.view.step.content,2017-03-01 15:37
48944,rooms.view.step.content,2017-03-01 15:17
225296,rooms.view.step.content,2017-03-01 04:24
54888,rooms.view.step.content,2017-03-01 09:55
152829,rooms.lesson.rev.step.content,2017-03-01 11:28
13461,rooms.view.step.content,2017-03-01 11:39
44198,rooms.view.step.content,2017-03-01 10:18
99515,rooms.view.step.content,2017-03-01 12:12
195703,rooms.view.step.content,2017-03-01 17:08
74119,rooms.view.step.content,2017-03-01 16:47
77300,rooms.homework-showcase,2017-03-01 08:06
229668,rooms.view.step.content,2017-03-01 14:50
43627,rooms.test.step,2017-03-01 19:01
30695,rooms.lesson.rev.step.content,2017-03-01 15:53
35866,rooms.view.step.content,2017-03-01 18:42
220261,rooms.lesson.rev.step.content,2017-03-01 15:30
51762,rooms.view.step.content,2017-03-01 06:32
119752,rooms.lesson.rev.step.content,2017-03-01 17:16
62534,rooms.homework-showcase,2017-03-01 21:40
119276,rooms.lesson.rev.step.content,2017-03-01 18:26
173768,rooms.lesson.rev.step.content,2017-03-01 06:56
49325,rooms.view.step.content,2017-03-01 09:16
79990,rooms.view.step.content,2017-03-01 21:23
13070,rooms.view.step.content,2017-03-01 17:02
146453,rooms.lesson.rev.step.content,2017-03-01 17:37
58809,rooms.lesson.rev.step.content,2017-03-01 11:54
218542,rooms.test-showcase,2017-03-01 15:22
21426,rooms.student-showcase,2017-03-01 14:30
130855,notes,2017-03-01 16:13
236412,rooms.view.step.content,2017-03-01 05:58
168762,rooms.view.step.content,2017-03-01 04:44
204903,rooms.view.step.content,2017-03-01 09:43
54914,rooms.view.step.content,2017-03-01 08:15
130142,rooms.view.step.content,2017-03-01 04:46
217438,rooms.view.step.content,2017-03-01 15:31
172228,rooms.view.step.content,2017-03-01 14:52
186810,rooms.view.step.content,2017-03-01 18:11
88403,rooms.view.step.content,2017-03-01 10:47
155897,rooms.view.step.content,2017-03-01 15:59
25808,rooms.view.step.content,2017-03-01 11:24
75860,rooms.lesson.rev.step.content,2017-03-01 15:40
168582,rooms.view.step.content,2017-03-01 08:23
228419,rooms.homework-showcase,2017-03-01 18:58
61004,rooms.view.step.content,2017-03-01 19:55
199328,rooms.view.step.content,2017-03-01 19:31
198820,rooms.lesson.rev.step.content,2017-03-01 08:01
139203,rooms.view.step.content,2017-03-01 10:08
230775,rooms.lesson.rev.step.content,2017-03-01 17:26
153557,rooms.homework-showcase,2017-03-01 23:56
123277,rooms.view.step.content,2017-03-01 19:16
34650,rooms.view.step.content,2017-03-01 20:11
183503,rooms.lesson.rev.step.content,2017-03-01 20:52
225675,rooms.lesson.rev.step.content,2017-03-01 16:28
45927,rooms.lesson.rev.step.content,2017-03-01 08:33
59833,rooms.lesson.rev.step.content,2017-03-01 16:31
58743,rooms.view.step.content,2017-03-01 17:18
151679,rooms.view.step.content,2017-03-01 04:50
95140,rooms.lesson.rev.step.content,2017-03-01 04:18
125264,rooms.view.step.content,2017-03-01 09:18
22073,rooms.view.step.content,2017-03-01 20:56
43897,rooms.lesson.rev.step.content,2017-03-01 09:49
195775,rooms.view.step.content,2017-03-01 08:22
80885,rooms.lesson.rev.step.content,2017-03-01 05:29
70179,rooms.homework-showcase,2017-03-01 17:58
39577,rooms.lesson.rev.step.content,2017-03-01 10:42
199983,rooms.homework-showcase,2017-03-01 05:58
199049,rooms.lesson.rev.step.content,2017-03-01 13:45
86931,rooms.view.step.content,2017-03-01 11:26
153549,rooms.view.step.content,2017-03-01 12:03
112131,rooms.lesson.rev.step.content,2017-03-01 15:25
220430,rooms.view.step.content,2017-03-01 12:30
125020,rooms.homework-showcase,2017-03-01 16:50
201990,rooms.student-showcase,2017-03-01 17:05
227400,rooms.view.step.content,2017-03-01 02:54
54996,rooms.lesson.rev.step.content,2017-03-01 05:33
57373,rooms.student-showcase,2017-03-01 13:03
80008,rooms.view.step.content,2017-03-01 10:53
15048,rooms.lesson.rev.step.content,2017-03-01 19:32
125910,rooms.view.step.content,2017-03-01 10:28
221042,rooms.view.step.content,2017-03-01 20:40
28739,rooms.lesson.rev.step.content,2017-03-01 16:47
77444,rooms.student-showcase,2017-03-01 06:52
173780,rooms.view.step.content,2017-03-01 09:25
76175,rooms.lesson.rev.step.content,2017-03-01 15:47
195648,rooms.view.step.content,2017-03-01 08:35
60914,rooms.view.step.content,2017-03-01 21:29
219341,rooms.view.step.content,2017-03-01 13:26
133298,rooms.lesson.rev.step.content,2017-03-01 14:01
113417,rooms.lesson.rev.step.content,2017-03-01 10:39
48908,rooms.view.step.content,2017-03-01 17:56
79004,rooms.view.step.content,2017-03-01 18:59
211945,rooms.view.step.content,2017-03-01 17:40
170899,rooms.view.step.content,2017-03-01 11:46
80814,rooms.view.step.content,2017-03-01 06:54
43824,rooms.homework-showcase,2017-03-01 12:43
127438,rooms.lesson.rev.step.content,2017-03-01 14:52
218469,notes,2017-03-01 18:55
37863,rooms.view.step.content,2017-03-01 08:20
165011,rooms.view.step.content,2017-03-01 12:51
166544,rooms.homework-showcase,2017-03-01 16:53
47102,rooms.lesson.rev.step.content,2017-03-01 18:31
58189,rooms.view.step.content,2017-03-01 09:13
214267,rooms.view.step.content,2017-03-01 13:02
125020,rooms.homework-showcase,2017-03-01 04:53
229054,rooms.view.step.content,2017-03-01 00:51
30400,rooms.student-showcase,2017-03-01 17:34
109632,rooms.view.step.content,2017-03-01 09:54
89427,rooms.view.step.content,2017-03-01 21:51
149781,rooms.view.step.content,2017-03-01 19:06
125020,rooms.student-showcase,2017-03-01 18:45
196357,rooms.view.step.content,2017-03-01 14:24
211563,rooms.view.step.content,2017-03-01 08:25
168970,rooms.view.step.content,2017-03-01 14:21
57750,rooms.view.step.content,2017-03-01 21:38
125020,rooms.view.step.content,2017-03-01 00:53
198128,rooms.test.step,2017-03-01 19:30
125020,rooms.homework-showcase,2017-03-01 01:10
125020,rooms.view.step.content,2017-03-01 09:31
43748,rooms.view.step.content,2017-03-01 07:34
163185,rooms.lesson.rev.step.content,2017-03-01 07:58
142628,rooms.lesson.rev.step.content,2017-03-01 06:11
212071,rooms.lesson.rev.step.content,2017-03-01 13:39
162348,rooms.test.step,2017-03-01 09:28
18372,rooms.student-showcase,2017-03-01 09:41
55964,rooms.student-showcase,2017-03-01 17:22
50375,rooms.student-showcase,2017-03-01 09:27
90006,rooms.view.step.content,2017-03-01 12:59
216813,rooms.lesson.rev.step.content,2017-03-01 07:06
125264,rooms.view.step.content,2017-03-01 09:18
125020,rooms.view.step.content,2017-03-01 09:07
220404,rooms.view.step.content,2017-03-01 07:08
155899,rooms.view.step.content,2017-03-01 20:13
125020,rooms.view.step.content,2017-03-01 21:05
33338,rooms.view.step.content,2017-03-01 07:59
27857,rooms.view.step.content,2017-03-01 21:43
173962,rooms.view.step.grammar,2017-03-01 19:39
191957,rooms.student-showcase,2017-03-01 06:55
163185,rooms.test.step,2017-03-01 08:37
172236,rooms.view.step.content,2017-03-01 16:22
219877,rooms.student-showcase,2017-03-01 19:59
86334,rooms.view.step.content,2017-03-01 05:06
125020,rooms.homework-showcase,2017-03-01 04:35
228419,rooms.test-showcase,2017-03-01 18:58
152274,rooms.view.step.content,2017-03-01 17:36
88403,rooms.view.step.content,2017-03-01 12:18
67651,rooms.test-showcase,2017-03-01 17:06
217644,rooms.view.step.content,2017-03-01 13:04
62930,rooms.lesson.rev.step.content,2017-03-01 08:43
167412,rooms.view.step.content,2017-03-01 12:55
88080,rooms.view.step.content,2017-03-01 21:43
167790,rooms.lesson.rev.step.content,2017-03-01 16:34
237700,rooms.lesson.rev.step.content,2017-03-01 07:36
39773,rooms.lesson.rev.step.content,2017-03-01 18:42
169602,rooms.lesson.rev.step.content,2017-03-01 14:13
160316,rooms.view.step.content,2017-03-01 06:59
151679,rooms.lesson.rev.step.content,2017-03-01 05:24
114804,rooms.view.step.content,2017-03-01 09:39
95432,rooms.view.step.content,2017-03-01 17:37
195480,rooms.lesson.rev.step.content,2017-03-01 18:28
56559,rooms.lesson.rev.step.content,2017-03-01 15:15
39111,rooms.view.step.content,2017-03-01 18:24
13461,rooms.view.step.content,2017-03-01 16:06
22073,rooms.student-showcase,2017-03-01 21:03
203133,rooms.view.step.content,2017-03-01 18:57
168813,rooms.homework-showcase,2017-03-01 05:27
209071,rooms.view.step.content,2017-03-01 15:28
95432,rooms.view.step.content,2017-03-01 17:37
135303,rooms.view.step.content,2017-03-01 16:24
